"V1","V2","V3","V4"
1717,4.59,2.44681451612903,2.49
1718,4.7,2.26955357142857,2.28
1719,NA,NA,NA
1720,4.55,2.3971018651363,2.43
1721,NA,NA,NA
1722,NA,NA,NA
1723,NA,NA,NA
1724,NA,NA,NA
1725,4.79,2.42565277777778,2.47
1726,4.65,2.51829301075269,2.565
1727,4.38,2.47756944444444,2.48
1728,4.29,2.41427419354839,2.45
1729,NA,NA,NA
1730,NA,NA,NA
1731,NA,NA,NA
1732,NA,NA,NA
1733,NA,NA,NA
1734,NA,NA,NA
1735,NA,NA,NA
1736,NA,NA,NA
1737,NA,NA,NA
1738,NA,NA,NA
1739,NA,NA,NA
1740,NA,NA,NA
1741,NA,NA,NA
1742,NA,NA,NA
1743,NA,NA,NA
1744,NA,NA,NA
1745,NA,NA,NA
1746,NA,NA,NA
1747,NA,NA,NA
1748,NA,NA,NA
1749,NA,NA,NA
1750,NA,NA,NA
1751,NA,NA,NA
1752,NA,NA,NA
1753,NA,NA,NA
1754,NA,NA,NA
1755,NA,NA,NA
1756,NA,NA,NA
1757,NA,NA,NA
1758,NA,NA,NA
1759,NA,NA,NA
1760,NA,NA,NA
1761,NA,NA,NA
1762,NA,NA,NA
1763,NA,NA,NA
1764,NA,NA,NA
1765,NA,NA,NA
1766,NA,NA,NA
1767,NA,NA,NA
1768,NA,NA,NA
1769,NA,NA,NA
1770,NA,NA,NA
1771,NA,NA,NA
1772,NA,NA,NA
1773,NA,NA,NA
1774,NA,NA,NA
1775,NA,NA,NA
1776,NA,NA,NA
1777,NA,NA,NA
1778,NA,NA,NA
1779,NA,NA,NA
1780,NA,NA,NA
1781,NA,NA,NA
1782,NA,NA,NA
1783,NA,NA,NA
1784,NA,NA,NA
1785,NA,NA,NA
1786,NA,NA,NA
1787,NA,NA,NA
1788,NA,NA,NA
1789,NA,NA,NA
1790,NA,NA,NA
1791,NA,NA,NA
1792,NA,NA,NA
1793,NA,NA,NA
1794,NA,NA,NA
1795,NA,NA,NA
1796,NA,NA,NA
1797,NA,NA,NA
1798,NA,NA,NA
1799,NA,NA,NA
1800,NA,NA,NA
1801,NA,NA,NA
1802,NA,NA,NA
1803,NA,NA,NA
1804,NA,NA,NA
1805,NA,NA,NA
1806,NA,NA,NA
1807,NA,NA,NA
1808,NA,NA,NA
1809,NA,NA,NA
1810,NA,NA,NA
1811,NA,NA,NA
1812,NA,NA,NA
1813,NA,NA,NA
1814,NA,NA,NA
1815,NA,NA,NA
1816,NA,NA,NA
1817,NA,NA,NA
1818,NA,NA,NA
1819,NA,NA,NA
1820,NA,NA,NA
1821,NA,NA,NA
1822,NA,NA,NA
1823,NA,NA,NA
1824,NA,NA,NA
1825,NA,NA,NA
1826,NA,NA,NA
1827,NA,NA,NA
1828,NA,NA,NA
1829,NA,NA,NA
1830,NA,NA,NA
1831,NA,NA,NA
1832,NA,NA,NA
1833,NA,NA,NA
1834,NA,NA,NA
1835,NA,NA,NA
1836,NA,NA,NA
1837,NA,NA,NA
1838,NA,NA,NA
1839,NA,NA,NA
1840,NA,NA,NA
1841,NA,NA,NA
1842,NA,NA,NA
1843,NA,NA,NA
1844,NA,NA,NA
1845,NA,NA,NA
1846,NA,NA,NA
1847,NA,NA,NA
1848,NA,NA,NA
1849,NA,NA,NA
1850,NA,NA,NA
1851,NA,NA,NA
1852,NA,NA,NA
1853,NA,NA,NA
1854,NA,NA,NA
1855,NA,NA,NA
1856,NA,NA,NA
1857,NA,NA,NA
1858,NA,NA,NA
1859,NA,NA,NA
1860,NA,NA,NA
1861,NA,NA,NA
1862,NA,NA,NA
1863,NA,NA,NA
1864,NA,NA,NA
1865,NA,NA,NA
1866,NA,NA,NA
1867,NA,NA,NA
1868,NA,NA,NA
1869,NA,NA,NA
1870,NA,NA,NA
1871,NA,NA,NA
1872,NA,NA,NA
1873,NA,NA,NA
1874,NA,NA,NA
1875,NA,NA,NA
1876,NA,NA,NA
1877,NA,NA,NA
1878,NA,NA,NA
1879,NA,NA,NA
1880,NA,NA,NA
1881,NA,NA,NA
1882,NA,NA,NA
1883,NA,NA,NA
1884,NA,NA,NA
1885,NA,NA,NA
1886,NA,NA,NA
1887,NA,NA,NA
1888,NA,NA,NA
1889,NA,NA,NA
1890,NA,NA,NA
1891,NA,NA,NA
1892,NA,NA,NA
1893,NA,NA,NA
1894,NA,NA,NA
1895,NA,NA,NA
1896,NA,NA,NA
1897,NA,NA,NA
1898,NA,NA,NA
1899,NA,NA,NA
1900,NA,NA,NA
1901,NA,NA,NA
1902,NA,NA,NA
1903,NA,NA,NA
1904,NA,NA,NA
1905,NA,NA,NA
1906,NA,NA,NA
1907,NA,NA,NA
1908,NA,NA,NA
1909,NA,NA,NA
1910,NA,NA,NA
1911,NA,NA,NA
1912,NA,NA,NA
1913,NA,NA,NA
1914,NA,NA,NA
1915,NA,NA,NA
1916,NA,NA,NA
1917,NA,NA,NA
1918,NA,NA,NA
1919,NA,NA,NA
1920,NA,NA,NA
1921,NA,NA,NA
1922,NA,NA,NA
1923,NA,NA,NA
1924,NA,NA,NA
1925,NA,NA,NA
1926,NA,NA,NA
1927,NA,NA,NA
1928,NA,NA,NA
1929,NA,NA,NA
1930,NA,NA,NA
1931,NA,NA,NA
1932,NA,NA,NA
1933,NA,NA,NA
1934,NA,NA,NA
1935,NA,NA,NA
1936,NA,NA,NA
1937,NA,NA,NA
1938,NA,NA,NA
1939,NA,NA,NA
1940,NA,NA,NA
